id,roa,recall,precision,actual_id,pred_id,cov,mdr,subject,mvc,attempt
200,0.995884773662551,0.9958847736625512,0.9999999999999998,67,18,0.14374068723837738,9.015202522277832e-07,1,10,5
201,0.9999999999999996,0.9999999999999998,0.9999999999999998,29,268,0.1614641893697249,9.201467037200928e-07,1,10,5
202,1.0,1.0,1.0,232,23,0.16619737319038103,5.923211574554443e-07,1,10,5
203,0.9848484848484849,1.0,0.9848484848484849,261,186,0.17476160943780655,4.917383193969727e-07,1,10,5
204,0.5013550135501355,1.0,0.5013550135501355,194,256,0.3624462282426784,1.3746321201324463e-06,1,10,5
205,0.5067750677506775,1.0,0.5067750677506775,199,256,0.3624462282426784,1.3746321201324463e-06,1,10,5
206,0.9958677685950409,0.9958677685950411,0.9999999999999998,73,27,0.14323388857165992,8.977949619293213e-07,1,10,5
207,1.0000000000000002,1.0000000000000002,1.0000000000000002,70,28,0.1564849491837264,8.903443813323975e-07,1,10,5
208,0.9685534591194969,1.0,0.9685534591194969,237,337,0.18203263932632044,5.923211574554443e-07,1,10,5
209,1.0,1.0,1.0,161,39,0.1576920217230511,7.599592208862305e-07,1,10,5
210,1.0000000000000004,1.0000000000000002,1.0000000000000002,64,40,0.14565456028644017,9.052455425262451e-07,1,10,5
211,0.9959999999999996,0.9959999999999998,0.9999999999999998,21,96,0.1387390272988985,9.275972843170166e-07,1,10,5
212,0.9959349593495938,0.9959349593495936,1.0000000000000002,47,320,0.14553941950923904,9.126961231231689e-07,1,10,5
213,1.0,1.0,1.0,3,51,0.14364476801929416,9.387731552124023e-07,1,10,5
214,0.6159600997506235,1.0,0.6159600997506235,12,147,0.1603135493182392,1.4938414096832275e-06,1,10,5
215,0.5119363395225465,1.0,0.5119363395225465,191,70,0.3615699025950708,1.4044344425201416e-06,1,10,5
216,0.4960212201591513,1.0000000000000002,0.4960212201591513,197,70,0.3615699025950708,1.4044344425201416e-06,1,10,5
217,0.5,1.0,0.5,244,315,0.4010090616755782,1.0952353477478027e-06,1,10,5
218,0.4897959183673469,1.0,0.4897959183673469,245,315,0.4010090616755782,1.0952353477478027e-06,1,10,5
219,0.9914529914529915,0.9957081545064378,0.9957081545064378,93,84,0.14651128513322695,8.67992639541626e-07,1,10,5
220,0.8169014084507042,1.0,0.8169014084507042,213,117,0.30629984155203815,7.934868335723877e-07,1,10,5
221,1.0,1.0,1.0,48,345,0.15514297208140299,9.201467037200928e-07,1,10,5
222,0.8368421052631576,0.9937499999999998,0.8412698412698412,231,209,0.2803039229668925,7.040798664093018e-07,1,10,5
223,0.540453074433657,1.0,0.540453074433657,223,349,0.3983179126350899,1.1511147022247314e-06,1,10,5
224,0.44516129032258067,0.9928057553956835,0.44660194174757284,252,349,0.3983179126350899,1.1511147022247314e-06,1,10,5
225,0.9601990049751243,0.9948453608247423,0.965,184,197,0.204585108038071,7.450580596923828e-07,1,10,5
226,0.6463768115942029,1.0,0.6463768115942029,132,211,0.33924896015185585,1.2852251529693604e-06,1,10,5
227,0.9920948616600784,0.9960317460317457,0.9960317460317457,8,252,0.15765046364066637,9.387731552124023e-07,1,10,5
228,0.40318302387267907,1.0,0.40318302387267907,241,323,0.42118222305468644,1.4044344425201416e-06,1,10,5
229,0.3687002652519894,1.0,0.3687002652519894,249,323,0.42118222305468644,1.4044344425201416e-06,1,10,5
230,0.8346456692913385,1.0,0.8346456692913385,149,331,0.26845732587435295,9.462237358093262e-07,1,10,5
231,0.9955156950672641,0.9955156950672643,0.9999999999999998,356,20,0.1585797491293762,8.270144462585449e-07,2,30,1
232,1.0,1.0,1.0,380,7,0.1609743760518993,5.587935447692871e-07,2,30,1
233,0.9977220956719818,0.9977220956719818,1.0,235,1,0.1395455223648015,1.6316771507263184e-06,2,30,1
234,0.9947089947089941,0.9947089947089944,0.9999999999999997,368,2,0.17620873304881784,7.003545761108398e-07,2,30,1
235,0.9944444444444438,0.9944444444444441,0.9999999999999997,371,14,0.14835405155750525,6.668269634246826e-07,2,30,1
236,1.0,1.0,1.0,383,135,0.15739036106979237,5.21540641784668e-07,2,30,1
237,1.0,1.0,1.0,379,10,0.13444479488071903,5.811452865600586e-07,2,30,1
238,0.7910447761194025,0.9937499999999997,0.7949999999999997,378,78,0.31527128745479227,7.450580596923828e-07,2,30,1
239,1.0000000000000002,1.0000000000000002,1.0000000000000002,366,8,0.1527553441203168,7.227063179016113e-07,2,30,1
240,0.9885714285714279,0.994252873563218,0.994252873563218,373,44,0.18355715816488918,6.48200511932373e-07,2,30,1
241,0.9999999999999992,0.9999999999999997,0.9999999999999997,381,32,0.14859194297373732,5.476176738739014e-07,2,30,1
242,0.9788135593220334,0.9956896551724136,0.9829787234042551,355,40,0.14587784313381336,8.754432201385498e-07,2,30,1
243,0.998046875,0.998046875,1.0,109,13,0.14686646421973856,1.903623342514038e-06,2,30,1
244,0.9975308641975303,0.9975308641975306,0.9999999999999997,261,60,0.14800952834668835,1.5050172805786133e-06,2,30,1
245,1.0,1.0,1.0,309,18,0.15015826473179028,1.2367963790893555e-06,2,30,1
